Magenta Venture Partners,Venture Fund,"SeedSeries A,Series B",https://magenta.vc/,CRMEnterpriseHR TechSaaS
MAGIC Fund,Accelerator,"Pre-SeedSeed,Series A",www.magic.fund,"DeliveryFood and BeverageRoboticsHealthcare,Information TechnologyAppsSoftwareE-Commerce,PaaS (Platforms)RetailTechCryptocurrency / Blockchain,FinTechMarketing (MarTech)Mobile"
Magma Partners,Venture Fund,"SeedSeries A,Series B","https://www.magmapartners.com","Advertising (AdTech)Creator Economy,Entertainment & MediaEnterpriseProductivity Tools,SaaSSoftware"
Magma Venture Partners,Venture Fund,"SeedSeries A,Series BSeries C,Series D",http://www.magmavc.com,"Artificial Intelligence & Machine Learning (AI/ML)CloudTech,SaaSSoftware"
Magnetic Ventures,Venture Fund,"SeedSeries A,Series B","https://www.magneticvc.com/",BioTechHealthcareMedical Device
Maiden Lane Ventures,Venture Fund,Seed,www.maidenlane.com,SoftwareMobileSaaSConsumerFinTech
Main Sequence Ventures,Venture Fund,"SeedSeries A,Series B",https://www.mseq.vc,Artificial Intelligence & Machine Learning (AI/ML)
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Makers Fund,Venture Fund,"SeedSeries A,Series B",http://www.makersfund.com,"E-Sports (Gaming)SoftwareEntertainment & Media,Augmented & Virtual Reality (AR/VR)CloudTech,Productivity Tools"
Mana Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.manaventures.vc,FemTechHealthcareMedical Device
ManchesterStory Group,Venture Fund,"SeedSeries A,Series B","https://manchesterstory.com/","InsurTechMarketing (MarTech)SoftwareFinTech,ComputerArtificial Intelligence & Machine Learning (AI/ML),HR TechMarketplaceHealthcareMedical Device,Service IndustryBig Data & Analytics"
Manhattan Venture Partners,Venture Fund,"Series BSeries C,Series D",www.mvp.vc,SoftwareMobileSaaSConsumerFinTech
Maniv Mobility,Venture Fund,"SeedSeries A,Series B",http://maniv.com/,TransportationLogisticsRoboticsSoftware
Manta Ray Ventures,Venture Fund,"SeedSeries A,Series B",https://mantaray.vc/,Artificial Intelligence & Machine Learning (AI/ML)Life Science
Mantis VC,Venture Fund,"Pre-SeedSeed,Series A",www.mantisvc.com,"Advertising (AdTech),Artificial Intelligence & Machine Learning (AI/ML),Augmented & Virtual Reality (AR/VR)FinTech,Big Data & AnalyticsClimateTech & CleanTechCloudTech,Cryptocurrency / BlockchainHealthcareE-Commerce,E-Sports (Gaming)InfrastructureInsurTech,IoT (Internet of Things)MobileMicro-MobilityPropTech,RestaurantTechRidesharingSaaSSupply Chain Tech,Telecommunications (TMT)"
MANTIS Venture Capital,Venture Fund,"SeedSeries A,Series B",https://www.mantisvc.com/,"CloudTechDeveloper ToolsEnterpriseSoftware,Artificial Intelligence & Machine Learning (AI/ML),Cryptocurrency / BlockchainEntertainment & Media,E-Sports (Gaming)SportsFinTechBig Data & Analytics,Information TechnologyAppsB2BSaaS,Advertising (AdTech)E-CommerceMarketing (MarTech),Health & WellnessHealthcareCreator EconomyEnergy,ClimateTech & CleanTech"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Marathon Venture Capital,Venture Fund,"SeedSeries A,Series B",https://marathon.vc,"Information TechnologyEnterpriseIoT (Internet of Things),Software"
March Capital,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.marchcp.com,"Artificial Intelligence & Machine Learning (AI/ML),IoT (Internet of Things)MobileTelecommunications (TMT)"
Marker,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.marker-llc.com,"Advertising (AdTech)Marketing (MarTech),Big Data & AnalyticsMobileSoftwareSaaS"
Marlinspike Capital,Venture Fund,"SeedSeries A,Series B","https://marlinspikecapital.com/",SpaceTechRoboticsGovTechTelecommunications (TMT)
Maschmeyer Group Ventures,Venture Fund,Pre-Seed,www.mgv.vc,"InsurTechPropTechE-Commerce,Artificial Intelligence & Machine Learning (AI/ML),Big Data & AnalyticsFinTechHealthcare"
Mass General Brigham Ventures,Venture Fund,"SeedSeries A,Series B","https://www.massgeneralbrighamventures.com/",HealthcareLife Science
Masthead Venture Partners,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.mvpartners.com,SoftwareMobileSaaSConsumerFinTech
Mastry,Venture Fund,"SeedSeries A,Series BSeries C",http://www.mastryinc.com/,Telecommunications (TMT)
Matchstick Ventures,Venture Fund,"SeedSeries A,Series B","http://matchstickventures.com","Developer ToolsSoftwareClimateTech & CleanTech,EnergySaaSConsumer GoodsManufacturing,Quality AssuranceRetailTechSupply Chain Tech,Marketing (MarTech)E-CommerceEntertainment & Media,Creator EconomyAppsTelecommunications (TMT),EnterpriseMeeting SoftwareLogistics"
Material Impact Fund,Venture Fund,"Pre-SeedSeed,Series A",www.materialimpact.com,"ManufacturingNanotechnologyTransportation,Consumer ElectronicsHardware"
MATH Venture Partners,Venture Fund,"SeedSeries A,Series B","http://www.mathventurepartners.com/",SaaSSoftwareEdTech
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Matrix Partners China,Venture Fund,"SeedSeries A,Series BSeries C,Series D","https://www.matrixpartners.com.cn/","BioTechHealthcareMedical Device,Artificial Intelligence & Machine Learning (AI/ML)Robotics,IoT (Internet of Things)"
Matrix Partners India,Venture Fund,"SeedSeries A,Series BSeries C,Series D","http://www.matrixpartners.in/","Big Data & AnalyticsMarketing (MarTech),Information TechnologySaaSCollaboration,Customer ServiceProductivity ToolsInfrastructure,Creator Economy"
MatterScale Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.matterscale.com,Future of WorkHR TechEntertainment & Media
Maven Ventures,Venture Fund,"SeedSeries A,Series B","http://www.mavenventures.com","EdTechFinTechEventsEntertainment & Media,SoftwareHealth & WellnessHealthcare,Artificial Intelligence & Machine Learning (AI/ML)Computer,RetailTechApps"
Maverick Capital,Venture Fund,"SeedSeries A,Series B","https://www.maverickcap.com/",Information TechnologySaaSDeveloper Tools
Maveron,Venture Fund,"Pre-SeedSeed,Series A",www.maveron.com,"ClimateTech & CleanTechConsumer GoodsEnergy,LogisticsMobileOil & GasService IndustryEdTech,SaaSHealthcarePharmaceuticalsHealth & Wellness,E-CommerceFashionManufacturingRetailTech,ConsumerDeliveryFood and BeverageParenting,Information TechnologyRidesharingTransportation,Artificial Intelligence & Machine Learning (AI/ML),Entertainment & MediaSoftwareIoT (Internet of Things),Big Data & AnalyticsBioTechMarket Research,Medical DeviceCollaborationFinTechPropTech,Augmented & Virtual Reality (AR/VR)E-Sports (Gaming),HR TechElder CareMarketplaceHospitalityTravel,EventsMarketing (MarTech)CommunityBeauty,Consumer ElectronicsInsurTech,Cryptocurrency / Blockchain"
Max Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.maxventures.vc,"FinTechRetailTechSaaSHealthcareMedical Device,E-CommerceConsumer GoodsMarketplace,PaaS (Platforms)Information TechnologyHealth & Wellness"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Mayfield Fund,Venture Fund,"Pre-SeedSeed,Series A",www.mayfield.com,"E-Sports (Gaming)Healthcare,Augmented & Virtual Reality (AR/VR)Health & Wellness,BioTechCloudTechCybersecurityDeveloper Tools,Information TechnologySoftwareConsumer Goods,E-CommerceManufacturingRetailTech,ClimateTech & CleanTechComputerBig Data & Analytics,HardwareIoT (Internet of Things)EnterpriseHR Tech,SaaSB2BMarketing (MarTech),Telecommunications (TMT)CommunityNetwork Security,Medical DeviceRoboticsCollaborationProductivity Tools,Artificial Intelligence & Machine Learning (AI/ML),TransportationLogisticsAppsNanotechnology,Sales AutomationFinTechAdvertising (AdTech),Food and BeverageConsumer"
Mazarine Ventures,Venture Fund,"SeedSeries A,Series B","https://mazarineventures.com",IoT (Internet of Things)ClimateTech & CleanTech
MB Venture Partners,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.mbventures.com,Advanced MaterialsBioTechHealthcareMedical Device
MBX Capital,Venture Fund,"Pre-SeedSeed,Series A",www.mbxcapital.com,HealthcareLife ScienceManufacturing
McKesson Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.ventures.mckesson.com,HealthcareMedical Device
MDI Ventures,Corporate VC,"SeedSeries A,Series BSeries C,Series D",http://www.mdi.vc,"FinTechIoT (Internet of Things)LogisticsSaaS,Supply Chain TechCloudTechInformation Technology,SoftwareTelecommunications (TMT)SpaceTechBioTech,Food and Beverage"
Measure 8 Venture Partners,Venture Fund,"SeedSeries A,Series B",http://www.m8vp.com/,CannabisHealthcare
Mechanism Capital,Venture Fund,"SeedSeries A,Series B","https://www.mechanism.capital/","Cryptocurrency / BlockchainFinTechSoftware,Information TechnologyApps"
MedMountain Ventures,Venture Fund,Seed,https://mmv.vc/,HealthcareLife Science
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Mendoza Ventures,Venture Fund,"SeedSeries A,Series B","http://mendoza-ventures.com/","Artificial Intelligence & Machine Learning (AI/ML),CybersecurityFinTechTelecommunications (TMT)"
Menlo Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.menlovc.com,"Big Data & AnalyticsDeveloper ToolsEnterprise,Productivity ToolsSoftwareBioTechHealthcare,Life ScienceMedical Device,Artificial Intelligence & Machine Learning (AI/ML)B2BCRM,Sales AutomationComputerCybersecuritySaaS,InsurTechPharmaceuticalsCloudTechCMSLegal Tech,Professional ServicesMarketing (MarTech),Cryptocurrency / BlockchainE-CommerceFinTech,Network SecurityHR TechAppsHardware,Entertainment & MediaTelecommunications (TMT),Creator EconomyMeeting Software,Wearables & Quantified SelfMobile,Information TechnologyConsumerRisk Management,RoboticsSupply Chain TechConstruction TechPropTech,LogisticsTransportationE-Sports (Gaming)Privacy,RetailTechAdvertising (AdTech)Market Research,Food and BeverageRestaurantTechFashion,Health & WellnessParentingPaaS (Platforms)Beauty,Consumer GoodsEdTechAgTech (FarmTech),MarketplaceConsumer ElectronicsIoT (Internet of Things),CollaborationQuality AssuranceSimulation"
Mercato Partners,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.mercatopartners.com,"Advertising (AdTech)Marketing (MarTech)SaaS,Telecommunications (TMT)"
Merida Capital Holdings,Venture Fund,"Series BSeries C,Series D",www.meridacap.com,SoftwareMobileSaaSConsumerFinTech
Meridian Street Capital,Venture Fund,"SeedSeries A,Series B","http://www.meridianstreetcapital.com/",HealthcareManufacturingSaaS
Meritech Capital Partners,Venture Fund,"Series BSeries C,Series D",www.meritechcapital.com,"AppsCMSLegal TechProductivity ToolsSaaS,Big Data & AnalyticsEnterpriseHR Tech,Information TechnologySoftwareCloudTech,Cybersecurity"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Meron Capital,Venture Fund,"SeedSeries A,Series B",http://meron.co,FinTechPropTech
Merus Capital,Venture Fund,"Pre-SeedSeed,Series A",www.meruscap.com,"HealthcareHR TechBig Data & Analytics,Artificial Intelligence & Machine Learning (AI/ML)BioTech,Information TechnologyDeveloper Tools"
MetaProp,Venture Fund,"Pre-SeedSeed,Series A",www.metaprop.vc,Construction TechPropTech
MFV Partners,Venture Fund,"SeedSeries A,Series B",http://www.mfvpartners.com,"Artificial Intelligence & Machine Learning (AI/ML),Advanced MaterialsSoftware"
MGV Capital Group,Venture Fund,"Pre-SeedSeed,Series A",www.mgvcapitalgroup.com,SoftwareMobileSaaSConsumerFinTech
MHS Capital,Venture Fund,"SeedSeries A,Series BSeries C,Series D",http://www.mhscapital.com,"B2BComputerMarketing (MarTech)Software,Big Data & AnalyticsMarket ResearchEnterpriseMobile,Productivity ToolsHR Tech,Artificial Intelligence & Machine Learning (AI/ML)EdTech,E-CommerceEntertainment & MediaMarketplace,PropTechSaaSSales Automation"
mHUB,Accelerator,"Pre-SeedSeed,Series A",www.mhubchicago.com,SoftwareMobileSaaSConsumerFinTech
Microsoft for Startups,Corporate VC,"SeedSeries A,Series B","https://startups.microsoft.com","FinTechMarketplacePropTechBig Data & Analytics,CloudTechDeveloper ToolsInformation Technology,MobileAppsSoftware"
MicroVentures,Venture Fund,"SeedSeries A,Series B","http://www.microventures.com","Cryptocurrency / BlockchainAppsSportsHardware,Advanced MaterialsSoftwareConstruction Tech,ClimateTech & CleanTech,Artificial Intelligence & Machine Learning (AI/ML)"
Mighty Capital,Venture Fund,"Pre-SeedSeed,Series A",www.mighty.capital,SoftwareMobileSaaSConsumerFinTech
MiLA Capital,Accelerator,Seed,www.mila.vc,"ManufacturingClimateTech & CleanTech,IoT (Internet of Things)Life ScienceRobotics,Telecommunications (TMT)"
MiLA Capital (Make in LA),Accelerator,Pre-SeedSeed,http://www.mila.vc,ClimateTech & CleanTech
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
"Milano Investment PartnersSGR",Venture Fund,"SeedSeries A,Series BSeries C,Series D","http://milanoinvestment.com/","BioTechFashionManufacturingAppsTransportation,CloudTechInformation TechnologySoftware,Artificial Intelligence & Machine Learning (AI/ML)Healthcare,SpaceTechRoboticsGovTechTelecommunications (TMT)"
Milkbox Partners,Venture Fund,"Pre-SeedSeed,Series A",www.milkboxpartners.com,SoftwareMobileSaaSConsumerFinTech
"Millennium Technology ValuePartners",Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.mtvlp.com,"Big Data & AnalyticsBioTechFood and Beverage,Supply Chain Tech,Artificial Intelligence & Machine Learning (AI/ML),TransportationSoftware"
Milliways Ventures,Venture Fund,SeedSeries A,"http://www.milliwaysventures.com","Artificial Intelligence & Machine Learning (AI/ML)FinTech,Software"
Mindrock Capital,Family Office,"Series BSeries C,Series D",www.mindrock.vc,SoftwareMobileSaaSConsumerFinTech
Mindset Ventures,Venture Fund,"SeedSeries A,Series B",http://www.mindset.ventures,"Big Data & Analytics,Artificial Intelligence & Machine Learning (AI/ML)Healthcare,SoftwareAgTech (FarmTech)Industrials,IoT (Internet of Things)E-Sports (Gaming)Creator Economy,B2BSaaSFinTechPropTech"
Miramar Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.miramarvp.com,SoftwareMobileSaaSConsumerFinTech
Mission Bay Capital,Venture Fund,"Pre-SeedSeed,Series A",www.missionbaycapital.com,HealthcareMedical DeviceNanotechnology
Mission BioCapital,Venture Fund,"Pre-SeedSeed,Series A",www.missionbiocapital.com,HealthcareMedical DeviceNanotechnologyBioTech
MissionOG,Venture Fund,"Pre-SeedSeed,Series A",www.MissionOG.com,"FinTechE-CommerceB2BProfessional Services,Risk ManagementSaaSSoftware"
Mithril Capital Management,Venture Fund,"Series BSeries C,Series DSeed",www.mithril.com,"B2BEnterpriseFinTech,Artificial Intelligence & Machine Learning (AI/ML),Information TechnologyAdvanced MaterialsSoftware,HealthcareMedical DeviceRoboticsEvents,Marketing (MarTech)MobileSaaSSpaceTechApps,EnergyClimateTech & CleanTech"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
MizMaa Ventures,Venture Fund,"SeedSeries A,Series B",http://www.mizmaa.com,Developer ToolsInformation TechnologySoftware
MMC Ventures,Venture Fund,"SeedSeries A,Series B",http://www.mmc.vc,"Big Data & AnalyticsComputerEnterprise,Artificial Intelligence & Machine Learning (AI/ML)Software,Marketing (MarTech)Collaboration"
Moai Capital,Venture Fund,"Pre-SeedSeed,Series A",www.moai.vc,SoftwareMobileSaaSConsumerFinTech
Modern Venture Partners,Venture Fund,"Pre-SeedSeries C,Seed",https://mvp-vc.com/,"Creator EconomyFinTech,Artificial Intelligence & Machine Learning (AI/ML)CloudTech,CybersecurityDeliveryFood and BeverageBeauty,SoftwareRobotics"
Moderne Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.moderneventures.com,"Artificial Intelligence & Machine Learning (AI/ML),Sales AutomationMarketing (MarTech)MobileSoftware,Big Data & AnalyticsEnterprisePropTech,Augmented & Virtual Reality (AR/VR)AppsFinTech,Customer ServiceIoT (Internet of Things)Consumer,Information TechnologyE-CommerceConsumer Goods,MarketplacePaaS (Platforms)Network SecurityB2B,B2CDeliverySaaS"
Mohr Davidow Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.mdv.com,"E-CommerceFinTechBig Data & Analytics,Developer ToolsInformation TechnologySoftware,CloudTechSaaS"
Molten Ventures,Venture Fund,"SeedSeries A,Series BSeries C,Series D","https://www.moltenventures.com","CloudTechCMSEnterpriseInformation Technology,CRMSaaSSoftware"
Moment Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.momentventures.com,"SoftwareInfrastructureHardwareHealthcare,Information TechnologySaaSSpaceTechEnterprise,B2BConsumer GoodsE-CommerceFood and Beverage,LogisticsMarketplaceRetailTech"
Momenta Ventures,Venture Fund,"SeedSeries A,Series BSeries C,Series D",https://www.momenta.one,"Artificial Intelligence & Machine Learning (AI/ML),IoT (Internet of Things)Oil & GasBig Data & Analytics,SaaSSoftware"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Momentum 6,Venture Fund,"Pre-SeedSeed,Series A",www.momentum6.com,SoftwareMobileSaaSConsumerFinTech
Monashees,Venture Fund,"SeedSeries A,Series B","http://www.monashees.com.br","EdTechInformation TechnologyProfessional Services,Creator EconomyMeeting SoftwareE-Commerce,FinTechCRMMarketing (MarTech)SaaS,Sales AutomationSoftware"
Moneta Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.moneta.vc,EdTechFinTechHealthcareHR TechMobileSaaS
Monitor Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.monitorventures.com,SoftwareMobileSaaSConsumerFinTech
Monochrome Capital,Venture Fund,"SeedSeries A,Series B",http://www.monochrome.vc/,"Artificial Intelligence & Machine Learning (AI/ML)FinTech,Big Data & AnalyticsCloudTechConstruction Tech,Cryptocurrency / BlockchainCybersecurityE-Commerce,Entertainment & MediaInfrastructure,IoT (Internet of Things)Legal TechMarketing (MarTech),Micro-MobilityMobileRestaurantTechRidesharing,RoboticsSaaSSpaceTechSupply Chain Tech,Telecommunications (TMT)"
Monogram Capital Partners,Venture Fund,"Pre-SeedSeed,Series ASeries B","http://monogramcapital.com/",Food and BeverageConsumerRetailTech
Monozukuri Ventures,Venture Fund,"SeedSeries A,Series B",https://www.monozukuri.vc/,Advanced MaterialsIndustrialsManufacturing
Monta Vista Capital,Venture Fund,"Pre-SeedSeed,Series A",www.montavc.com,"Artificial Intelligence & Machine Learning (AI/ML),Big Data & AnalyticsCloudTechCybersecurity,InfrastructureIoT (Internet of Things)SaaS,Supply Chain TechTelecommunications (TMT)"
Montage Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.montageventures.com,"FinTechInsurTechConsumerOutdoorsHealthcare,Medical DeviceBeautyConsumer GoodsPropTech,Customer ServiceInformation Technology,Artificial Intelligence & Machine Learning (AI/ML)Computer,RetailTechSoftwareConstruction Tech,IoT (Internet of Things)Sports"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Moonshots Capital,Venture Fund,"SeedSeries A,Series B","http://www.moonshotscapital.com/",Augmented & Virtual Reality (AR/VR)
Moore Venture Partners,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.moorevp.com,HealthcareLife ScienceSaaS
Morado Ventures,Venture Fund,"SeedSeries A,Series B","http://www.moradoventures.com","InsurTechRidesharingEnterpriseFinTechLogistics,MarketplaceMobileSoftwareRestaurantTech,RoboticsArtificial Intelligence & Machine Learning (AI/ML),HealthcareHealth & Wellness"
MoreVC,Venture Fund,"SeedSeries A,Series B",http://www.morevc.com,"B2BLogisticsMarketplaceSaaSSupply Chain Tech,Transportation"
Morgan Noble,Venture Fund,Series C,"http://www.morgannoble.com",HealthcareMedical DeviceHealth & Wellness
"Morgan Stanley InvestmentManagement",Venture Fund,"Pre-SeedSeed,Series A",www.morganstanley.com,"Big Data & Analytics,Artificial Intelligence & Machine Learning (AI/ML)Logistics,Productivity ToolsRisk ManagementSupply Chain Tech,AgTech (FarmTech)BioTechManufacturing,Food and Beverage"
Morgenthaler Ventures,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.morgenthaler.com,Advertising (AdTech)TravelTransportation
Morningside Group,Venture Fund,"SeedSeries A,Series BSeries C,Series D","http://www.morningside.com","BioTechHealthcareConsumer ElectronicsHardware,Artificial Intelligence & Machine Learning (AI/ML),Information TechnologyFood and BeverageFinTech,ConsumerConsumer GoodsProfessional Services,InsurTechApps"
"Morningside VentureInvestments",Venture Fund,Series ASeries B,"http://www.morningside.com/",HR TechMarketplaceSoftwareEdTech
Morpheus Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.morpheus.com,"FinTechSoftware,Artificial Intelligence & Machine Learning (AI/ML)"
Mosaik Partners,Venture Fund,"Pre-SeedSeed,Series A",www.mosaikpartners.com,"FinTechCybersecurityE-CommerceInsurTech,PropTech"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Mosley Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.mosleyventures.com,"Artificial Intelligence & Machine Learning (AI/ML)Parenting,SoftwareBig Data & AnalyticsNetwork Security,HealthcareInsurTech"
Mount Wilson Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.mountwilson.vc,SoftwareMobileSaaSConsumerFinTech
Mouro Capital,Venture Fund,"SeedSeries A,Series BSeries C,Series D","https://www.mourocapital.com/",CybersecurityPrivacySoftware
Moving Capital,Angel Network,"SeedSeries A,Series B","http://www.movingcapital.com","Food and BeverageEdTechHR Tech,Entertainment & MediaSoftwareFemTechHealthcare,Medical DeviceHealth & WellnessFinTechApps,HospitalityMobileHardwareManufacturingRobotics,Transportation,Artificial Intelligence & Machine Learning (AI/ML)Marketplace,IoT (Internet of Things)Consumer Goods"
MS&AD Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.msad.vc,"FinTechHR TechInsurTechSoftwareCybersecurity,PrivacyArtificial Intelligence & Machine Learning (AI/ML),Information TechnologyRisk Management,Big Data & AnalyticsIoT (Internet of Things)Logistics,SaaSEnterpriseNetwork SecurityComputer"
MSD Capital,Family Office,"SeedSeries A,Series B",http://www.msdcapital.com,"Big Data & AnalyticsCloudTechCybersecurity,Information TechnologySaaSCreator Economy"
MSD Partners,Venture Fund,"Series ASeries B,Series C","https://www.msdpartners.com",Information TechnologyCreator Economy
MTech Capital,Venture Fund,"SeedSeries A,Series BSeries C,Series D","https://www.mtechcapital.com/","Artificial Intelligence & Machine Learning (AI/ML)InsurTech,SoftwareBig Data & AnalyticsEnterpriseLogistics"
Mubadala Capital Ventures,Corporate VC,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.mubadala.com,"E-CommerceFashionRetailTechEntertainment & Media,CloudTechBig Data & AnalyticsSoftwareFinTech,Artificial Intelligence & Machine Learning (AI/ML),CybersecurityAgTech (FarmTech)InsurTechMarketplace"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Mucker Capital,Accelerator,"SeedSeries A,Series B",https://www.mucker.com/,"FinTechDeveloper ToolsComputer,Information TechnologySaaSSoftwareEnergy,EnterpriseArtificial Intelligence & Machine Learning (AI/ML),ClimateTech & CleanTechE-CommercePropTech,RetailTechMobileAppsSupply Chain Tech,MarketplaceHR TechAgTech (FarmTech)Hospitality,Travel"
Munich Re Ventures,Corporate VC,"SeedSeries A,Series B","http://munichreventures.com/","SoftwareManufacturingIoT (Internet of Things),PropTechInsurTechBig Data & Analytics,Information TechnologyLogisticsMobileFinTech,Apps"
Muse Capital,Venture Fund,"SeedSeries A,Series B",https://www.musecapital.vc,"B2BCannabisMarketplaceSaaSEdTechSoftware,BeautyFashionConsumer"
MVM Life Science Partners,Venture Fund,"SeedSeries A,Series BSeries C,Series D",http://mvm.com,"Big Data & AnalyticsBioTechHealthcareMedical Device,Wearables & Quantified SelfEnterprisePharmaceuticals"
N49P,Venture Fund,"SeedSeries A,Series B",https://www.n49p.com,E-Commerce
Naples Technology Ventures,Venture Fund,"SeedSeries A,Series B","http://naplestechnologyventures.com/",FinTechMobileSoftware
Narya Capital,Venture Fund,"SeedSeries A,Series BSeries C",https://www.naryavc.com/,"BioTechHealthcareLife ScienceApps,Health & WellnessConsumerInsurTech,Information TechnologyMedical Device"
NASA,Venture Fund,"Pre-SeedSeed,Series A",www.nasa.gov,"HardwareAdvanced MaterialsRoboticsSoftware,AgTech (FarmTech),Artificial Intelligence & Machine Learning (AI/ML),Information TechnologyLife ScienceBig Data & Analytics"
Nations Ventures,Venture Fund,"Pre-SeedSeed,Series A","https://www.nationsventures.com",E-Sports (Gaming)Healthcare
Navitas Capital,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.navitascap.com,"Big Data & AnalyticsPropTechConstruction Tech,Consumer Goods"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
Neotribe Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.neotribe.vc,SoftwareMobileSaaSConsumerFinTech
NetApp,Venture Fund,Seed,http://netapp.com,CloudTechBig Data & AnalyticsSoftware
NETWORK VC,Angel Network,"Pre-SeedSeed,Series A",www.network.vc,"Advertising (AdTech)AudioTechConsumer,Customer ServiceMarketing (MarTech),Artificial Intelligence & Machine Learning (AI/ML)Apps,Developer ToolsEntertainment & MediaSoftware,E-Sports (Gaming)Augmented & Virtual Reality (AR/VR)"
New Age Capital,Venture Fund,"SeedSeries A,Series B",http://www.newage.vc/,"E-CommerceHealthcareFinTechPharmaceuticals,PoS (Point of Sale)"
New Age Ventures,Angel Network,"Pre-SeedSeed,Series A",www.newageventures.net,Health & WellnessHealthcare
New Crop Capital,Venture Fund,"SeedSeries A,Series B","http://www.newcropcapital.com/",Food and BeverageClimateTech & CleanTech
New Enterprise Associates,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.nea.com,"Artificial Intelligence & Machine Learning (AI/ML),Big Data & AnalyticsClimateTech & CleanTechHealthcare,E-CommerceInfrastructureIoT (Internet of Things),Life ScienceManufacturingSaaS,Telecommunications (TMT)"
New Era Capital Partners,Venture Fund,"SeedSeries A,Series BSeries C,Series D",https://www.neweracp.com/,BioTechHealthcareInformation TechnologyLife Science
New Form Capital,Venture Fund,"Pre-SeedSeed,Series A",www.newformcap.com,Cryptocurrency / BlockchainFinTech
New Ground Ventures,Venture Fund,"Pre-SeedSeed,Series A",www.newground.vc,SoftwareMobileSaaSConsumerFinTech
New Markets Venture Partners,Venture Fund,"Pre-SeedSeed,Series ASeries B,Series CSeries D",www.newmarketsvp.com,"EdTechEnterpriseSaaSFinTech,Entertainment & MediaInformation Technology,Artificial Intelligence & Machine Learning (AI/ML),Augmented & Virtual Reality (AR/VR)HR TechSoftware"
Investor Name,Fund Type,Fund Stage,Website (if available),Fund Focus (Sectors)
New North Ventures,Venture Fund,"SeedSeries A,Series B","https://www.newnorthventures.com/","Artificial Intelligence & Machine Learning (AI/ML),CybersecurityInfrastructureIoT (Internet of Things),Mobile"
New Science Ventures,Venture Fund,"SeedSeries A,Series BSeries C,Series D","http://www.newscienceventures.com",SpaceTech
New Stack Ventures,Angel Network,"Pre-SeedSeed,Series A",www.newstack.com,"CybersecurityEdTechInformation TechnologySoftware,HR TechAgTech (FarmTech)E-CommerceDelivery,FinTech"
Newark Venture Partners,Venture Fund,"SeedSeries A,Series B","http://www.newarkventurepartners.com","HealthcareMobileIoT (Internet of Things),Artificial Intelligence & Machine Learning (AI/ML),Risk ManagementSoftwareWearables & Quantified Self,Information TechnologySales AutomationService Industry,TravelLife ScienceAudioTechEntertainment & Media,B2BDeveloper ToolsAppsQuality AssuranceRobotics,FemTechProfessional ServicesLogistics,Supply Chain TechBig Data & Analytics,Marketing (MarTech)"
